w_0,w_1,b,theta_8
-2.2476611145950596,1.4467367390749057,5.275698274595698,-0.688569026488048
12.330954223027458,7.97035733193765,4.074405478686524,-0.80053237559081
2.740212926289041,14.753184073908809,3.214486790837094,-2.4155438803224967
-0.40839959273582155,-0.7739080759826039,0.18332441357803655,2.115617877837557
1.4007041169667103,7.542490327373479,3.7574627253115858,-1.2784682287100078
11.488063970119796,2.964996487656557,5.805333785079989,-0.2689395183672789
-9.8368430099279,-8.302061776756725,4.031473551458607,-1.1798213979080467
-15.009706477910575,-13.028267793433873,2.934618844193221,-0.4700620878224977
9.947030158292693,-5.39815165520315,3.9843630469218327,-0.4584547147327104
-7.151282688048089,-0.3623426091628005,1.4653547131877602,1.151424587898932
4.927171887678998,7.454251452842989,0.5043132776253134,-0.7665800954715389
4.231442304015117,-6.481971965967735,2.969091433210236,-0.5937664199500235
-5.912455841107598,8.539412421334816,6.216411006148504,-0.6895111221434203
-4.179205879639928,0.009421685302716741,3.287238051292376,-1.1008865187331078
-17.416925660870184,4.119041675031469,1.13294664246776,0.04780302428764694
5.025010981292712,2.9379339946112317,2.285877036352088,-0.20916554566431078
-1.5303509501020203,10.124157031736846,4.115828588280404,0.23903295629487223
-10.179633992712889,4.37749573294094,5.977048487679695,0.7409927470433245
-4.038073629382268,-6.7390330955250795,0.45288276538111455,-0.3974627390439541
-0.05287334034068822,14.026198032557687,3.864515069995987,-1.1735107280564472
17.270518023607757,13.693375625965247,0.2552657027418313,1.0453305316925197
3.4494093729171014,-2.0418679205099584,5.795538949824494,-0.10167894239680209
-12.034215432706162,-4.421867669953079,4.212952300206183,1.2741976914319435
4.566549674681777,-2.4275944428868477,2.6402970768424474,-0.13082907831492047
8.19659194456091,-5.748300978962251,0.4239837322269245,-1.384963298277355
-1.0139372469595045,12.812569851804955,5.191631531321018,-0.44143258153670867
12.31549765770371,8.77706974915046,5.6139007290878284,0.8741431228372522
5.516633451072703,6.330350083205258,5.39715989141358,-1.49866443126005
-0.7067265362782984,-4.862949611528979,2.229679426948104,-0.1632162626008613
6.420536075560035,12.306105138979701,0.7062951282011395,-0.19473085871608437
-14.184802962556216,-11.102520382031697,1.071677824402055,0.3630449651359064
1.3493788759199132,-2.631174966907253,0.9340057465702258,0.12482055788739126
3.201445345820922,10.596309520853639,3.4680470613215797,-0.19907131754960553
-5.32594272747188,-7.960661502867811,2.5407602405204606,0.13867669298085397
-7.6839614940699486,-9.67109377879274,3.6769096293338004,-0.037156202194230215
-0.7104210923861087,-0.8794321560373497,6.203103532144466,-0.6402299812708088
-9.929976792741064,-4.267240973785006,0.22707957562601847,0.7983592002020494
-3.4871712768746623,6.0305173881429575,0.38665245912354756,-0.5968988909260426
-13.465529587751636,3.6484979899676664,3.7991538343211393,0.5173912563137164
-10.510557403719423,-12.336375397841623,5.8797457269981175,0.43972776964857335
9.94358583139231,8.683014300307866,1.1581941701508787,1.7064971369134612
-15.206874290172395,-4.277459878976466,1.5269092362215766,0.7028806218643648
-4.618807192508841,-9.70056777828701,5.4694849664219065,1.5855606512126885
-3.9171131514313977,-1.7595782553817134,1.9659285898270396,0.7263616669599497
8.406614768261486,7.094599773070169,5.220359323639963,-0.19766747385966307
8.728883288022978,19.60780893723875,0.851741190605114,-0.6590330235142815
-17.204333814003547,0.3513313468728069,2.513884770811924,-0.9866838610122867
13.451913348301956,9.039004941542585,5.095303179134738,0.38600540671772365
-2.3656531073688223,-12.313159268688143,0.6331216603987357,0.24153131402091943
6.554591385262012,-18.95929018379177,5.358739059220825,-0.038806457159195305
-0.6985592337180155,5.13884785902284,4.175150066930034,1.1073519114225774
13.970012948837304,9.207500824537705,4.509684834991541,-0.3853308350559147
-8.82145514779863,1.8684557532684423,4.832485226285787,0.6766206408603649
-13.274878386013516,-4.098985338291383,6.253430592035451,-1.0562892262765786
-5.239796718493188,-10.235582065817642,2.574536332648607,-0.26678033629098163
6.744795698820828,12.89384028902313,2.165326631152643,-1.4335627301869927
-6.392384050989599,-13.393667368253755,3.516441009372136,-1.2428230984657775
-12.273612590654405,-5.541086033177678,1.9670393895502163,-0.3585784056454121
-10.973195079228809,6.962630764404883,0.6292917187569909,-0.7703348301045579
4.431080185645187,-9.005355137350392,4.792170449369532,2.406489936949015
-5.481815869436759,-4.785096168440281,1.0113022344137672,-0.519233770692872
-4.744520060732638,-2.8356148856063537,4.797524171130953,-0.27511345531930187
-6.949611386333237,-6.809173987216891,3.9350625722280914,0.8005389231712228
-4.272506502952678,-10.963499502919506,4.452360304877203,-0.152186757178729
0.09507635784275127,7.92728020230836,2.885199583752961,-1.1371151916317623
2.9239993129986153,14.359938963402454,2.248027861597112,0.7622641906749268
-0.7324201814775255,-11.564912972525358,0.20855272535470123,0.7497630572019265
-9.88711066255508,-4.7317057739216875,4.713449622768804,-2.325076394751319
-8.89472070180578,1.5618857440738216,5.158428063266245,-0.31223020243981303
11.345300443016912,-6.686959506936653,2.305723140593459,0.20897253720102407
-4.698082261131085,8.034930351005771,2.2281891451776485,1.0827376100178014
-8.228833217095275,-6.511899312058018,5.939970531978723,-0.7532584534294924
10.493970658997402,-7.231487701965454,6.280471878354833,1.014422334064784
6.580607771773417,-7.1866681557143846,4.635082075344991,-1.2072034811741814
-1.0102836351151179,1.8015204661352904,2.233012710986624,-0.2646875121705582
