w_0,w_1,b,theta_0
-2.2476611145950596,1.4467367390749057,5.275698274595698,0.09289692822333734
12.330954223027458,7.97035733193765,4.074405478686524,-1.391472761513095
2.740212926289041,14.753184073908809,3.214486790837094,0.11706965077104053
-0.40839959273582155,-0.7739080759826039,0.18332441357803655,2.1087389935788976
1.4007041169667103,7.542490327373479,3.7574627253115858,-0.9311453402335604
11.488063970119796,2.964996487656557,5.805333785079989,-1.5943763302382723
-9.8368430099279,-8.302061776756725,4.031473551458607,0.446393748834322
-15.009706477910575,-13.028267793433873,2.934618844193221,1.7805990681953165
9.947030158292693,-5.39815165520315,3.9843630469218327,0.9212604887324229
-7.151282688048089,-0.3623426091628005,1.4653547131877602,-1.141568407686011
4.927171887678998,7.454251452842989,0.5043132776253134,-0.15905715254442038
4.231442304015117,-6.481971965967735,2.969091433210236,1.4243196170784
-5.912455841107598,8.539412421334816,6.216411006148504,0.7091967581048112
-4.179205879639928,0.009421685302716741,3.287238051292376,-0.17552447324123202
-17.416925660870184,4.119041675031469,1.13294664246776,-0.8189868857959066
5.025010981292712,2.9379339946112317,2.285877036352088,-1.1189479269819087
-1.5303509501020203,10.124157031736846,4.115828588280404,0.12136406222556245
-10.179633992712889,4.37749573294094,5.977048487679695,0.17991213339803305
-4.038073629382268,-6.7390330955250795,0.45288276538111455,1.423412419336816
-0.05287334034068822,14.026198032557687,3.864515069995987,-0.9859217223809378
17.270518023607757,13.693375625965247,0.2552657027418313,-1.4747239262990508
3.4494093729171014,-2.0418679205099584,5.795538949824494,0.4590933342902998
-12.034215432706162,-4.421867669953079,4.212952300206183,-0.2798433631845555
4.566549674681777,-2.4275944428868477,2.6402970768424474,-0.21514799783935842
8.19659194456091,-5.748300978962251,0.4239837322269245,-1.1920609523383416
-1.0139372469595045,12.812569851804955,5.191631531321018,-1.118648833095984
12.31549765770371,8.77706974915046,5.6139007290878284,-0.7488549227206647
5.516633451072703,6.330350083205258,5.39715989141358,0.7328572405520993
-0.7067265362782984,-4.862949611528979,2.229679426948104,1.5329040839954338
6.420536075560035,12.306105138979701,0.7062951282011395,-1.0524613168213723
-14.184802962556216,-11.102520382031697,1.071677824402055,-0.9983112664772981
1.3493788759199132,-2.631174966907253,0.9340057465702258,0.8740061179850599
3.201445345820922,10.596309520853639,3.4680470613215797,0.8079311233248434
-5.32594272747188,-7.960661502867811,2.5407602405204606,0.7137933203273157
-7.6839614940699486,-9.67109377879274,3.6769096293338004,0.45779786076341905
-0.7104210923861087,-0.8794321560373497,6.203103532144466,-0.5008746589176101
-9.929976792741064,-4.267240973785006,0.22707957562601847,-0.4919315879315418
-3.4871712768746623,6.0305173881429575,0.38665245912354756,-0.36773769013770063
-13.465529587751636,3.6484979899676664,3.7991538343211393,0.0520619363731795
-10.510557403719423,-12.336375397841623,5.8797457269981175,-0.12883248908329806
9.94358583139231,8.683014300307866,1.1581941701508787,-1.2316867423847846
-15.206874290172395,-4.277459878976466,1.5269092362215766,1.029147499850724
-4.618807192508841,-9.70056777828701,5.4694849664219065,0.3554972162972192
-3.9171131514313977,-1.7595782553817134,1.9659285898270396,0.6876031027441326
8.406614768261486,7.094599773070169,5.220359323639963,-0.662550653298554
8.728883288022978,19.60780893723875,0.851741190605114,-0.6523274911554322
-17.204333814003547,0.3513313468728069,2.513884770811924,-1.9758588648196813
13.451913348301956,9.039004941542585,5.095303179134738,0.6175231084545746
-2.3656531073688223,-12.313159268688143,0.6331216603987357,-0.48605820851017717
6.554591385262012,-18.95929018379177,5.358739059220825,0.9110339432649472
-0.6985592337180155,5.13884785902284,4.175150066930034,1.450641403608679
13.970012948837304,9.207500824537705,4.509684834991541,-0.3785623490160073
