w_0,w_1,b,theta_1
-2.2476611145950596,1.4467367390749057,5.275698274595698,-0.9087630075064416
12.330954223027458,7.97035733193765,4.074405478686524,2.784694290713723
2.740212926289041,14.753184073908809,3.214486790837094,-1.097167560573743
-0.40839959273582155,-0.7739080759826039,0.18332441357803655,0.8093874313609568
1.4007041169667103,7.542490327373479,3.7574627253115858,1.0191750338664836
11.488063970119796,2.964996487656557,5.805333785079989,0.19765733937204125
-9.8368430099279,-8.302061776756725,4.031473551458607,-0.47906412295262446
-15.009706477910575,-13.028267793433873,2.934618844193221,1.0759198588547099
9.947030158292693,-5.39815165520315,3.9843630469218327,0.5129107423856394
-7.151282688048089,-0.3623426091628005,1.4653547131877602,-0.23370736277905035
4.927171887678998,7.454251452842989,0.5043132776253134,-1.368832285696006
4.231442304015117,-6.481971965967735,2.969091433210236,-0.11890135667612964
-5.912455841107598,8.539412421334816,6.216411006148504,0.639266009736688
-4.179205879639928,0.009421685302716741,3.287238051292376,-2.4116146269793344
-17.416925660870184,4.119041675031469,1.13294664246776,-1.0636686972344345
5.025010981292712,2.9379339946112317,2.285877036352088,-1.7818754243039332
-1.5303509501020203,10.124157031736846,4.115828588280404,-0.6835830376756531
-10.179633992712889,4.37749573294094,5.977048487679695,-1.8665613768911906
-4.038073629382268,-6.7390330955250795,0.45288276538111455,0.7748057669016052
-0.05287334034068822,14.026198032557687,3.864515069995987,1.0631602279743917
17.270518023607757,13.693375625965247,0.2552657027418313,-0.03420342461775218
3.4494093729171014,-2.0418679205099584,5.795538949824494,0.1959969877882454
-12.034215432706162,-4.421867669953079,4.212952300206183,-0.2644530864287147
4.566549674681777,-2.4275944428868477,2.6402970768424474,-0.26448476107929975
8.19659194456091,-5.748300978962251,0.4239837322269245,0.2410128306003414
-1.0139372469595045,12.812569851804955,5.191631531321018,-1.3454495745515007
12.31549765770371,8.77706974915046,5.6139007290878284,0.34964202997680777
5.516633451072703,6.330350083205258,5.39715989141358,0.41555293166407015
-0.7067265362782984,-4.862949611528979,2.229679426948104,0.21506107001947639
6.420536075560035,12.306105138979701,0.7062951282011395,0.5119060514079788
-14.184802962556216,-11.102520382031697,1.071677824402055,-0.9020144645988963
1.3493788759199132,-2.631174966907253,0.9340057465702258,1.26056567470333
3.201445345820922,10.596309520853639,3.4680470613215797,1.6693907911358024
-5.32594272747188,-7.960661502867811,2.5407602405204606,1.203656648820474
-7.6839614940699486,-9.67109377879274,3.6769096293338004,-1.609787193091566
-0.7104210923861087,-0.8794321560373497,6.203103532144466,-0.8205755152788607
-9.929976792741064,-4.267240973785006,0.22707957562601847,1.3154643632426597
-3.4871712768746623,6.0305173881429575,0.38665245912354756,-0.5396768112536716
-13.465529587751636,3.6484979899676664,3.7991538343211393,1.467781008814726
-10.510557403719423,-12.336375397841623,5.8797457269981175,0.6427006693197368
9.94358583139231,8.683014300307866,1.1581941701508787,2.5571669019869976
-15.206874290172395,-4.277459878976466,1.5269092362215766,-0.8604334479735024
-4.618807192508841,-9.70056777828701,5.4694849664219065,-0.4961449750867042
-3.9171131514313977,-1.7595782553817134,1.9659285898270396,-0.6258689835594275
8.406614768261486,7.094599773070169,5.220359323639963,-0.18828216629567646
8.728883288022978,19.60780893723875,0.851741190605114,-0.8947284006771241
-17.204333814003547,0.3513313468728069,2.513884770811924,-0.21519648095049176
13.451913348301956,9.039004941542585,5.095303179134738,1.0461626715201877
-2.3656531073688223,-12.313159268688143,0.6331216603987357,-0.10102236037262154
6.554591385262012,-18.95929018379177,5.358739059220825,0.5500137683724008
-0.6985592337180155,5.13884785902284,4.175150066930034,-0.16960681005198142
13.970012948837304,9.207500824537705,4.509684834991541,-0.7582909998174161
-8.82145514779863,1.8684557532684423,4.832485226285787,-2.070554760068499
-13.274878386013516,-4.098985338291383,6.253430592035451,0.12838755847551497
-5.239796718493188,-10.235582065817642,2.574536332648607,-0.6334770541560398
6.744795698820828,12.89384028902313,2.165326631152643,0.2902109508589273
-6.392384050989599,-13.393667368253755,3.516441009372136,0.14875582924322683
-12.273612590654405,-5.541086033177678,1.9670393895502163,-0.7453655798877468
-10.973195079228809,6.962630764404883,0.6292917187569909,0.36465686783531104
4.431080185645187,-9.005355137350392,4.792170449369532,0.07787474905779079
-5.481815869436759,-4.785096168440281,1.0113022344137672,-0.16427083762294764
-4.744520060732638,-2.8356148856063537,4.797524171130953,-0.45702055167014144
-6.949611386333237,-6.809173987216891,3.9350625722280914,-1.9343568368411141
-4.272506502952678,-10.963499502919506,4.452360304877203,0.07280291970842886
0.09507635784275127,7.92728020230836,2.885199583752961,0.37028294970338144
2.9239993129986153,14.359938963402454,2.248027861597112,-0.3779791021202256
-0.7324201814775255,-11.564912972525358,0.20855272535470123,1.2979656268223554
-9.88711066255508,-4.7317057739216875,4.713449622768804,-0.3077697671506211
-8.89472070180578,1.5618857440738216,5.158428063266245,-0.8786063683889365
11.345300443016912,-6.686959506936653,2.305723140593459,0.8953545870475104
-4.698082261131085,8.034930351005771,2.2281891451776485,-0.22639437329543574
-8.228833217095275,-6.511899312058018,5.939970531978723,0.08217130850588092
10.493970658997402,-7.231487701965454,6.280471878354833,1.4104886695097747
6.580607771773417,-7.1866681557143846,4.635082075344991,1.4109413160721234
-1.0102836351151179,1.8015204661352904,2.233012710986624,-0.07353737121007266
5.296190770070615,21.63455120435368,5.954654061995257,-0.6196365554523592
-19.05945794203288,2.4100058204203023,1.2153098898814354,0.03295191988351298
9.278246450229172,11.650601783244815,5.13940294770966,1.4238027194827498
6.693789663926784,-18.827569647294073,5.9993921890427355,0.22717962695476226
-9.105227823422178,5.320674297927623,2.4231570183774296,1.6127373860368024
-14.225903463190194,-5.204893554044032,1.9773534395015313,0.27449112911231044
-2.1190653190724227,-6.8776952916189735,0.010789173497906071,0.3534377516096686
6.0725791019101845,-11.972065576151074,4.313548747973584,0.710758776430444
0.07791620439727519,-2.1182057404646706,3.406916551475593,-0.06026216631574157
-4.089891414498293,-2.2664887761603887,2.667998443199438,-0.13807687356375417
-7.52660400197491,8.75543052688474,1.030925200455499,-0.8861578608129711
11.157417689911748,5.040572162787156,1.872488591531801,0.4762260676896767
12.562410513714616,-11.809488003582526,5.0758115051886845,-1.16953365374356
5.576627813761027,-1.6145256987252357,5.4906685166755,0.8895298665307039
-2.6242713827323536,-15.898001108881987,1.3609476649500891,1.9574279030611335
18.970479945938422,1.7892757737238711,1.25391530010451,-0.683748466149148
3.968894664746098,1.7162318363884166,3.3090427749211,-0.33520195434873135
-3.7503889033258413,-1.7590771312974511,3.3938811402971782,-1.6961842154871565
-0.21752195327189716,-12.411001337468027,4.117735343667022,1.1455659080149312
-3.9003256378935394,12.009462545093285,1.496554469914482,-0.9799740443439627
18.45659450869098,6.193005256239244,3.130070739419411,2.1838314073314
7.002104815149233,12.062394407468044,0.9095247671887119,0.5150530943441827
11.271064966822143,-15.75136742224203,2.487849351639005,-0.34122221976444506
-17.835979179197764,16.73516788610276,0.17237968173837573,0.2676118351412193
-0.6133957308049179,-13.776885140089602,5.163670090909273,-0.12408588564864423
-0.15826762921251145,-4.960119435238649,4.986536303629601,1.1951607659705916
-15.493089295924557,-8.624777929586896,6.105005444331479,0.0320876436521687
-0.4173830702726861,-2.397479983336106,5.814321230666854,0.40742844128387007
20.849008536527215,0.2984422320679341,2.1034485468700366,0.42421089011084356
