w_0,w_1,b,theta_7
-2.2476611145950596,1.4467367390749057,5.275698274595698,0.039545085671087714
12.330954223027458,7.97035733193765,4.074405478686524,-1.4168308488718815
2.740212926289041,14.753184073908809,3.214486790837094,0.624627050637536
-0.40839959273582155,-0.7739080759826039,0.18332441357803655,-0.9714376516989887
1.4007041169667103,7.542490327373479,3.7574627253115858,0.9739848880201242
11.488063970119796,2.964996487656557,5.805333785079989,0.5480533745637011
-9.8368430099279,-8.302061776756725,4.031473551458607,-1.3809667901375515
-15.009706477910575,-13.028267793433873,2.934618844193221,0.7446533993704731
9.947030158292693,-5.39815165520315,3.9843630469218327,-0.32679575071626454
-7.151282688048089,-0.3623426091628005,1.4653547131877602,0.8005618823756508
4.927171887678998,7.454251452842989,0.5043132776253134,-0.8017728194886022
4.231442304015117,-6.481971965967735,2.969091433210236,-1.1749551874217246
-5.912455841107598,8.539412421334816,6.216411006148504,1.35628492514046
-4.179205879639928,0.009421685302716741,3.287238051292376,-1.0483715605547521
-17.416925660870184,4.119041675031469,1.13294664246776,-1.3702095173019253
5.025010981292712,2.9379339946112317,2.285877036352088,1.1951417726250733
-1.5303509501020203,10.124157031736846,4.115828588280404,2.317407824129687
-10.179633992712889,4.37749573294094,5.977048487679695,-0.02156317434386036
-4.038073629382268,-6.7390330955250795,0.45288276538111455,1.8226939211319884
-0.05287334034068822,14.026198032557687,3.864515069995987,-1.2815385785370201
17.270518023607757,13.693375625965247,0.2552657027418313,1.0002725318592927
3.4494093729171014,-2.0418679205099584,5.795538949824494,1.7806563642722864
-12.034215432706162,-4.421867669953079,4.212952300206183,1.0695513587935508
4.566549674681777,-2.4275944428868477,2.6402970768424474,-1.2157733554217651
8.19659194456091,-5.748300978962251,0.4239837322269245,-0.5888877732798035
-1.0139372469595045,12.812569851804955,5.191631531321018,0.48535361419916334
12.31549765770371,8.77706974915046,5.6139007290878284,0.5368940295202828
5.516633451072703,6.330350083205258,5.39715989141358,0.07684529069791125
-0.7067265362782984,-4.862949611528979,2.229679426948104,-0.5072160381831418
6.420536075560035,12.306105138979701,0.7062951282011395,-0.877190747064158
-14.184802962556216,-11.102520382031697,1.071677824402055,-0.0070609569049217185
1.3493788759199132,-2.631174966907253,0.9340057465702258,-0.8349093881485228
3.201445345820922,10.596309520853639,3.4680470613215797,-0.36380921138850836
-5.32594272747188,-7.960661502867811,2.5407602405204606,-0.6242184179607134
